peak,logFC,logCPM,F,PValue,FDR,celltype,state,mark,ncells_note
chr16-50591108-50593310,5.06440704640808,9.19027757849322,2.9564535604578,0.0855733671090608,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-188283995-188288619,5.06440704640808,9.19027757849322,2.9564535604578,0.0855733671090608,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-95540121-95546383,5.06440704640808,9.19027757849322,2.9564535604578,0.0855733671090608,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-148745612-148748848,5.06440704640808,9.19027757849322,2.9564535604578,0.0855733671090608,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-33232723-33237246,5.00332928114931,9.11273614645721,2.95326658300275,0.0857421795414006,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-114258015-114262283,5.00332928114931,9.11273614645721,2.95326658300275,0.0857421795414006,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-95023388-95027583,5.09449731181684,9.23558896692472,2.95303410475059,0.0857545083930808,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-62600501-62603348,5.09669261250861,9.2437411845609,2.95037998251051,0.0858953929988414,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-2529077-2532959,5.09669261250861,9.2437411845609,2.95037998251051,0.0858953929988414,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-48752001-48759483,5.09669261250861,9.2437411845609,2.95037998251051,0.0858953929988414,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-53655868-53659321,5.09669261250861,9.2437411845609,2.95037998251051,0.0858953929988414,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-19727803-19731956,5.03866229298369,9.16561949969787,2.94768422110845,0.086038743973322,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr13-111203806-111209165,5.04177076510737,9.17505129026765,2.94462633977651,0.0862016650773541,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-145751225-145756266,5.04177076510737,9.17505129026765,2.94462633977651,0.0862016650773542,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-142302145-142307360,5.04177076510737,9.17505129026765,2.94462633977651,0.0862016650773542,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-144644166-144647858,5.04177076510737,9.17505129026765,2.94462633977651,0.0862016650773542,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-54519035-54526117,5.07318495782269,9.22147525157091,2.94120559545381,0.0863843151453768,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-103648961-103655168,5.07566992323001,9.22982006337118,2.93864412986212,0.0865213583527641,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-1265508-1269443,5.07566992323001,9.22982006337118,2.93864412986212,0.0865213583527641,0.987219337889346,Astro,MT_stress,H3K27ac,7
chrX-10116825-10121497,5.07566992323001,9.22982006337118,2.93864412986212,0.0865213583527641,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-188959144-188961097,4.90214639198464,9.00084949164599,2.93287100418474,0.0868310943794658,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-17694478-17698418,5.01862749816992,9.15955947861891,2.93260084007394,0.0868456190143157,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-41522887-41525730,5.01862749816992,9.15955947861891,2.93260084007394,0.0868456190143157,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-160480724-160485860,5.01862749816992,9.15955947861891,2.93260084007394,0.0868456190143157,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-188396741-188399541,5.01862749816992,9.15955947861891,2.93260084007394,0.0868456190143157,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr13-37056504-37060574,5.05144561159449,9.20714152531482,2.92954714801618,0.0870099694551696,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-99619593-99622348,5.05423557207623,9.21568571032546,2.92698877891596,0.0871479206805514,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-104687273-104692236,5.05423557207623,9.21568571032546,2.92698877891596,0.0871479206805514,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-109473186-109477656,5.05423557207623,9.21568571032546,2.92698877891596,0.0871479206805514,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-19959364-19965175,5.05423557207623,9.21568571032546,2.92698877891596,0.0871479206805514,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-168427667-168431951,5.05423557207623,9.21568571032546,2.92698877891596,0.0871479206805514,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-42423947-42430517,4.99108582549924,9.1338529702346,2.92365945323474,0.0873277975606865,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr15-74204946-74209798,4.99108582549924,9.1338529702346,2.92365945323474,0.0873277975606866,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-57144937-57147652,4.99495126950707,9.14379185589757,2.92072183088209,0.0874868457927088,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-22596898-22599737,4.99495126950707,9.14379185589757,2.92072183088209,0.0874868457927088,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-27177445-27186628,5.0292601065775,9.19258023873343,2.91779939139604,0.08764538357212,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-56490309-56494570,4.92007678638904,9.04812131423449,2.91584797961285,0.0877514172621702,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-205660091-205664982,5.03237151070537,9.20133093667879,2.91517444327721,0.0877880481318479,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr17-82047393-82052365,5.03237151070537,9.20133093667879,2.91517444327721,0.0877880481318479,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-17166398-17172008,5.03237151070537,9.20133093667879,2.91517444327721,0.0877880481318479,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-52419241-52422274,5.03237151070537,9.20133093667879,2.91517444327721,0.0877880481318479,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-55692682-55695019,4.92545816763064,9.05996716141617,2.91356442481284,0.0878756757437327,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-154302113-154308329,4.92545816763064,9.05996716141617,2.91356442481284,0.0878756757437327,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-41960148-41963207,4.96643386534212,9.11752911761653,2.91073582400108,0.0880298572060353,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-11586899-11591023,4.95653794798921,9.10634809135301,2.90858683069887,0.0881471903736957,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-61157868-61163625,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-77317359-77326752,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-131662434-131665226,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-118135036-118139820,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-53910948-53917121,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-1414983-1419384,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-151944023-151948820,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-7225253-7228160,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-82548491-82553477,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-22604404-22607437,4.97071396864539,9.12773750852208,2.90850378578903,0.0881517280241394,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-131894077-131898149,5.00660791247141,9.17778343806595,2.90587335472209,0.0882955862946807,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-186838714-186847210,5.00660791247141,9.17778343806595,2.90587335472209,0.0882955862946807,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-95515411-95517882,5.00660791247141,9.17778343806595,2.90587335472209,0.0882955862946807,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-36385516-36390526,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-62136672-62142462,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-110335037-110344947,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-47272465-47276602,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-139004798-139011812,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-133160872-133165388,5.01005843674413,9.18674817551393,2.90364199084691,0.0884178189392511,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr21-25690087-25693509,4.89801997232362,9.04161682664312,2.89914540101283,0.0886646962463273,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-30871047-30873007,4.89801997232362,9.04161682664312,2.89914540101283,0.0886646962463273,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-126671345-126676789,4.89801997232362,9.04161682664312,2.89914540101283,0.0886646962463273,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-5892566-5899657,4.89801997232362,9.04161682664312,2.89914540101283,0.0886646962463273,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-150936803-150942236,4.89801997232362,9.04161682664312,2.89914540101283,0.0886646962463273,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr13-75480677-75482705,4.94116330467638,9.10089539925974,2.89756989500903,0.0887513736930497,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-73639535-73647364,4.94116330467638,9.10089539925974,2.89756989500903,0.0887513736930497,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-128786336-128788796,4.94116330467638,9.10089539925974,2.89756989500903,0.0887513736930497,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-58813499-58817478,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-235511193-235515223,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-33504802-33511449,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr21-43964804-43969490,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-33116940-33120180,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-83533809-83538697,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-53825992-53830387,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-155436091-155440628,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-92446007-92448581,4.94588510538455,9.11138484446456,2.89532906485518,0.0888748124156285,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-85133452-85138802,4.9834670007547,9.1627427354846,2.8936483353037,0.0889675196826527,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-103616006-103619707,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-65468731-65472448,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-128510883-128514992,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr20-56804077-56810410,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr21-36697206-36702706,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-150207867-150213257,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-20689083-20693346,4.98727567307096,9.17192945445678,2.89157856702583,0.0890818298240154,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-162100393-162104746,4.86975770842886,9.02285515401537,2.88385785420501,0.0895096397728742,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-59282105-59285247,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-18526237-18529005,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-96184694-96190360,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-55948646-55953647,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-147113506-147118195,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-100225208-100229253,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-141422487-141426309,4.92043152782477,9.09472153506417,2.88226261917382,0.0895983106414358,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-50469840-50477861,4.95981369304583,9.14744927666068,2.88154072483005,0.0896384684134703,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-236521406-236524646,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-24032370-24038073,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr18-37719597-37726045,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-71713437-71721285,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr21-29296683-29300527,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-46068961-46072592,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-10030753-10035652,4.96400103208823,9.15686636586998,2.87942483421167,0.0897562838894887,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-132696034-132700370,4.88862033085351,9.06664514828975,2.87025429442307,0.0902688564718702,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-71394443-71400489,4.87113852236011,9.04294922887837,2.87006486842222,0.0902794774982313,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-41117397-41123208,4.93562248961284,9.13189370501394,2.86922981789517,0.0903263151398082,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-85665826-85669655,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-68306814-68312912,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr17-43829379-43834156,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr18-48728526-48731276,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr21-37393667-37397466,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-151447786-151453159,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-134047507-134049565,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-16828774-16836966,4.89431709668187,9.07773445040109,2.86881513216692,0.0903495841788716,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-79382593-79384497,4.84061295956187,9.0036613740652,2.86759626178734,0.0904180159922984,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-66571794-66575080,4.84061295956187,9.0036613740652,2.86759626178734,0.0904180159922984,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr20-62251911-62254711,4.84061295956187,9.0036613740652,2.86759626178734,0.0904180159922984,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-98973371-98976148,4.84061295956187,9.0036613740652,2.86759626178734,0.0904180159922984,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-101843074-101848415,4.87730920527414,9.05457896441793,2.86742486505801,0.09042764350498,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-10523158-10530297,4.87730920527414,9.05457896441793,2.86742486505801,0.09042764350498,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-108782974-108790060,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-170451043-170457548,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-141700659-141703744,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-11844820-11849270,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-79719005-79725241,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-112776432-112789005,4.94021066267303,9.1415500342382,2.86734246088923,0.0904322728227178,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-189512754-189513705,-2.76144631041337,8.8568533305422,2.86417071439701,0.0906106366871912,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-13014260-13018788,4.91086587481053,9.11606612267567,2.85609331332734,0.0910666137882195,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-32105429-32109877,4.91086587481053,9.11606612267567,2.85609331332734,0.0910666137882195,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-94163700-94166329,4.86126617861846,9.04899975312785,2.85583343388654,0.0910813252026941,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-110066754-110071591,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-91632525-91636065,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-96433314-96440218,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr13-40081721-40087970,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr22-31629273-31631737,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr3-138466596-138472727,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-148198843-148203576,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-127339104-127345844,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-29631391-29634768,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-91513107-91521918,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-28359230-28364175,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-104338583-104343134,4.91587887706912,9.12597108040198,2.85491422584426,0.0911333819395841,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr15-88238957-88242002,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr17-17876334-17880502,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-218957494-218961423,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-169999013-170002289,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-848608-851898,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-26087230-26091691,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-21882101-21889258,4.86750230764452,9.06040958742621,2.85480846138155,0.0911393734574452,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr17-47810534-47814634,4.79822450736366,8.94796837552831,2.85478994632065,0.0911404221615625,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr9-38400012-38405323,4.81052053624099,8.98401305237284,2.8498872172512,0.0914186427949574,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-368583-372029,4.80258247053842,8.97056194749189,2.84901620024788,0.0914681677600085,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-92858412-92864298,4.78863038658936,8.9560486837273,2.84296677755948,0.0918129358386543,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-184629187-184633954,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr14-55106455-55110190,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-30081606-30089566,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-141636095-141638801,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-179163842-179168165,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-22404562-22412841,4.89097795446186,9.1101195823842,2.84157517366371,0.0918924459322219,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-209796274-209803657,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-22620211-22623904,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-108663777-108665554,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-21517933-21521489,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr5-38669474-38674030,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-44212650-44214993,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-130147639-130151876,4.83994385130584,9.04273198963527,2.84020258431313,0.091970942348408,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr17-28900800-28903496,4.8132930862597,9.00591439811593,2.83791265777412,0.0921020624103186,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-71907324-71911907,4.77940735734138,8.96388590363898,2.83101022677419,0.0924985228984858,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr10-110869609-110872932,4.85953490849279,9.08355236531283,2.82938418352044,0.0925921892392849,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-111404941-111407538,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr16-50269054-50273099,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-38534450-38536412,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-126773008-126777625,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr4-10114767-10117488,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-138201638-138207159,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr6-155193195-155199028,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr7-15685458-15688253,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-22617355-22623526,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-38494166-38498613,4.86547791735663,9.09398503209078,2.82843915512154,0.0926466737416138,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-115671906-115674954,4.77068583567012,8.9499767193608,2.82841303241646,0.0926481799915545,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr18-25294477-25300282,4.81159409776113,9.02468565736875,2.82482165917753,0.0928555582099839,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr19-43580189-43582601,4.81159409776113,9.02468565736875,2.82482165917753,0.0928555582099839,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-17146458-17150100,4.81159409776113,9.02468565736875,2.82482165917753,0.0928555582099839,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr18-51482877-51485810,4.79109804220601,8.99950487996964,2.8199216619281,0.0931393150336901,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr2-236102967-236107792,4.83289328943681,9.06684327820164,2.81533097228968,0.093406015834125,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr8-19814095-19818367,4.83289328943681,9.06684327820164,2.81533097228968,0.093406015834125,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr1-116980863-116985430,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-44814679-44820448,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr11-72820607-72824432,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr12-122948615-122951080,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr15-99731549-99733955,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
chr18-23381725-23387476,4.83934627598126,9.07755628781367,2.81492284318707,0.0934297666913657,0.987219337889346,Astro,MT_stress,H3K27ac,7
